held_out_lot,family,feature,feature_group,sensor_family,importance_metric,importance,coefficient_sign,rank,top_20
1,pls,Stat3_Etch_MV_SourceRF2PeakToPeak__cycle_mean_std,G4_cycle_behavior,rf_power_matching_electrical,VIP,0.19425675678100357,1,239,False
1,pls,Stat3_Etch_MV_SourceRF2PeakToPeak__cycle_mean_slope,G4_cycle_behavior,rf_power_matching_electrical,VIP,0.41198359302348,1,203,False
1,pls,Stat3_Etch_MV_SourceRF2TuningCapacitor__active_mean,G1_level,rf_power_matching_electrical,VIP,0.8861137917172537,-1,95,False
1,pls,Stat3_Etch_MV_SourceRF2TuningCapacitor__active_std,G1_level,rf_power_matching_electrical,VIP,0.890115990809358,1,91,False
1,pls,Stat3_Etch_MV_SourceRF2TuningCapacitor__active_slope,G2_temporal_drift,rf_power_matching_electrical,VIP,0.886131825640852,1,94,False
1,pls,Stat3_Etch_MV_SourceRF2TuningCapacitor__early_late_delta,G2_temporal_drift,rf_power_matching_electrical,VIP,0.8862748349139878,1,93,False
1,pls,Stat3_Etch_MV_SourceRF2TuningCapacitor__short_phase_mean,G3_bosch_phase,rf_power_matching_electrical,VIP,0.8849582508338816,-1,98,False
1,pls,Stat3_Etch_MV_SourceRF2TuningCapacitor__phase_difference,G3_bosch_phase,rf_power_matching_electrical,VIP,0.8849582508338817,1,97,False
1,pls,Stat3_Etch_MV_SourceRFLoadPower__active_mean,G1_level,rf_power_matching_electrical,VIP,1.4572974718048015,1,34,False
1,pls,Stat3_Etch_MV_SourceRFLoadPower__active_std,G1_level,rf_power_matching_electrical,VIP,0.8624592525384986,-1,105,False
1,pls,Stat3_Etch_MV_SourceRFLoadPower__active_range,G1_level,rf_power_matching_electrical,VIP,0.6451023800252543,-1,157,False
1,pls,Stat3_Etch_MV_SourceRFLoadPower__active_slope,G2_temporal_drift,rf_power_matching_electrical,VIP,0.7405603042629618,-1,134,False
1,pls,Stat3_Etch_MV_SourceRFLoadPower__early_late_delta,G2_temporal_drift,rf_power_matching_electrical,VIP,0.7927212580293916,1,122,False
1,pls,Stat3_Etch_MV_SourceRFLoadPower__long_phase_mean,G3_bosch_phase,rf_power_matching_electrical,VIP,1.9400272141843837,1,12,True
1,pls,Stat3_Etch_MV_SourceRFLoadPower__short_phase_mean,G3_bosch_phase,rf_power_matching_electrical,VIP,0.7621314949386542,1,129,False
1,pls,Stat3_Etch_MV_SourceRFLoadPower__phase_difference,G3_bosch_phase,rf_power_matching_electrical,VIP,0.7845000599488526,1,124,False
1,pls,Stat3_Etch_MV_SourceRFLoadPower__cycle_mean_std,G4_cycle_behavior,rf_power_matching_electrical,VIP,0.6386609628606947,1,158,False
1,pls,Stat3_Etch_MV_SourceRFLoadPower__cycle_mean_slope,G4_cycle_behavior,rf_power_matching_electrical,VIP,0.630167683738107,-1,160,False
1,pls,Stat3_Etch_MV_SourceRFPeakToPeak__active_mean,G1_level,rf_power_matching_electrical,VIP,0.6764626016696322,1,147,False
1,pls,Stat3_Etch_MV_SourceRFPeakToPeak__active_std,G1_level,rf_power_matching_electrical,VIP,0.8427163228388392,1,110,False
1,pls,Stat3_Etch_MV_SourceRFPeakToPeak__active_range,G1_level,rf_power_matching_electrical,VIP,0.521112730146623,1,180,False
1,pls,Stat3_Etch_MV_SourceRFPeakToPeak__active_slope,G2_temporal_drift,rf_power_matching_electrical,VIP,1.1063113782200578,-1,58,False
1,pls,Stat3_Etch_MV_SourceRFPeakToPeak__early_late_delta,G2_temporal_drift,rf_power_matching_electrical,VIP,0.8659616184075614,-1,103,False
1,pls,Stat3_Etch_MV_SourceRFPeakToPeak__long_phase_mean,G3_bosch_phase,rf_power_matching_electrical,VIP,0.6847007896064616,1,145,False
1,pls,Stat3_Etch_MV_SourceRFPeakToPeak__short_phase_mean,G3_bosch_phase,rf_power_matching_electrical,VIP,0.70154458662499,1,141,False
1,pls,Stat3_Etch_MV_SourceRFPeakToPeak__phase_difference,G3_bosch_phase,rf_power_matching_electrical,VIP,0.6480638230709531,1,155,False
1,pls,Stat3_Etch_MV_SourceRFPeakToPeak__cycle_mean_std,G4_cycle_behavior,rf_power_matching_electrical,VIP,0.48261029809508865,1,189,False
1,pls,Stat3_Etch_MV_SourceRFPeakToPeak__cycle_mean_slope,G4_cycle_behavior,rf_power_matching_electrical,VIP,0.8876108870437057,-1,92,False
1,pls,Stat3_Etch_MV_SourceRFReflectedPower__active_mean,G1_level,rf_power_matching_electrical,VIP,2.097410541813895,-1,8,True
1,pls,Stat3_Etch_MV_SourceRFReflectedPower__active_std,G1_level,rf_power_matching_electrical,VIP,1.7503558072855507,-1,19,True
1,pls,Stat3_Etch_MV_SourceRFReflectedPower__active_range,G1_level,rf_power_matching_electrical,VIP,2.317565138596013,-1,3,True
1,pls,Stat3_Etch_MV_SourceRFReflectedPower__active_slope,G2_temporal_drift,rf_power_matching_electrical,VIP,1.2115042022569402,1,47,False
1,pls,Stat3_Etch_MV_SourceRFReflectedPower__early_late_delta,G2_temporal_drift,rf_power_matching_electrical,VIP,0.8084460295327317,1,119,False
1,pls,Stat3_Etch_MV_SourceRFReflectedPower__long_phase_mean,G3_bosch_phase,rf_power_matching_electrical,VIP,1.796841011589312,-1,17,True
1,pls,Stat3_Etch_MV_SourceRFReflectedPower__short_phase_mean,G3_bosch_phase,rf_power_matching_electrical,VIP,2.1888059519482197,-1,5,True
1,pls,Stat3_Etch_MV_SourceRFReflectedPower__phase_difference,G3_bosch_phase,rf_power_matching_electrical,VIP,1.9649980459631395,1,11,True
1,pls,Stat3_Etch_MV_SourceRFReflectedPower__cycle_mean_std,G4_cycle_behavior,rf_power_matching_electrical,VIP,0.9044152547829695,1,86,False
1,pls,Stat3_Etch_MV_SourceRFReflectedPower__cycle_mean_slope,G4_cycle_behavior,rf_power_matching_electrical,VIP,1.1459004012508514,-1,51,False
1,pls,Stat3_Etch_MV_moriInnerCurrent__active_mean,G1_level,remaining_process_signals,VIP,1.5342534589120438,-1,28,False
1,pls,Stat3_Etch_MV_moriInnerCurrent__active_std,G1_level,remaining_process_signals,VIP,0.7810189929704655,1,127,False
1,pls,Stat3_Etch_MV_moriInnerCurrent__active_range,G1_level,remaining_process_signals,VIP,0.548471463490619,1,176,False
1,pls,Stat3_Etch_MV_moriInnerCurrent__active_slope,G2_temporal_drift,remaining_process_signals,VIP,0.6609796834913814,-1,152,False
1,pls,Stat3_Etch_MV_moriInnerCurrent__early_late_delta,G2_temporal_drift,remaining_process_signals,VIP,0.6569134850739385,-1,153,False
1,pls,Stat3_Etch_MV_moriInnerCurrent__long_phase_mean,G3_bosch_phase,remaining_process_signals,VIP,1.4943101247720463,1,30,False
1,pls,Stat3_Etch_MV_moriInnerCurrent__short_phase_mean,G3_bosch_phase,remaining_process_signals,VIP,1.0952856038794476,-1,60,False
1,pls,Stat3_Etch_MV_moriInnerCurrent__phase_difference,G3_bosch_phase,remaining_process_signals,VIP,0.17928435621048355,1,240,False
1,pls,Stat3_Etch_MV_moriInnerCurrent__cycle_mean_std,G4_cycle_behavior,remaining_process_signals,VIP,1.4232617688716969,1,36,False
1,pls,Stat3_Etch_MV_moriInnerCurrent__cycle_mean_slope,G4_cycle_behavior,remaining_process_signals,VIP,0.6769584108677306,-1,146,False
1,ridge,Stat3_Etch_MV_ForeLinePressure__active_mean,G1_level,pressure,absolute_standardized_coefficient,0.0004657342822886393,-1,223,False
1,ridge,Stat3_Etch_MV_ForeLinePressure__active_std,G1_level,pressure,absolute_standardized_coefficient,0.01359041813717082,-1,18,True
1,ridge,Stat3_Etch_MV_ForeLinePressure__active_range,G1_level,pressure,absolute_standardized_coefficient,0.018804364616501333,-1,6,True
1,ridge,Stat3_Etch_MV_ForeLinePressure__active_slope,G2_temporal_drift,pressure,absolute_standardized_coefficient,0.004276271468466275,-1,93,False
1,ridge,Stat3_Etch_MV_ForeLinePressure__early_late_delta,G2_temporal_drift,pressure,absolute_standardized_coefficient,0.001698492991689741,-1,175,False
1,ridge,Stat3_Etch_MV_ForeLinePressure__long_phase_mean,G3_bosch_phase,pressure,absolute_standardized_coefficient,0.002721048033220515,-1,122,False
1,ridge,Stat3_Etch_MV_ForeLinePressure__short_phase_mean,G3_bosch_phase,pressure,absolute_standardized_coefficient,0.004643765850531977,1,86,False
1,ridge,Stat3_Etch_MV_ForeLinePressure__phase_difference,G3_bosch_phase,pressure,absolute_standardized_coefficient,0.009543874576167097,-1,29,False
1,ridge,Stat3_Etch_MV_ForeLinePressure__cycle_mean_std,G4_cycle_behavior,pressure,absolute_standardized_coefficient,0.007482752645298987,1,44,False
1,ridge,Stat3_Etch_MV_ForeLinePressure__cycle_mean_slope,G4_cycle_behavior,pressure,absolute_standardized_coefficient,0.0023227477553091304,1,139,False
1,ridge,Stat3_Etch_MV_Gas1Flow__active_mean,G1_level,gas_or_backside_flow,absolute_standardized_coefficient,0.0005772790782115455,-1,216,False
1,ridge,Stat3_Etch_MV_Gas1Flow__active_std,G1_level,gas_or_backside_flow,absolute_standardized_coefficient,0.002238632382373768,1,145,False
1,ridge,Stat3_Etch_MV_Gas1Flow__active_range,G1_level,gas_or_backside_flow,absolute_standardized_coefficient,0.002200688485631725,1,150,False
1,ridge,Stat3_Etch_MV_Gas1Flow__active_slope,G2_temporal_drift,gas_or_backside_flow,absolute_standardized_coefficient,0.0014537520222045247,-1,184,False
1,ridge,Stat3_Etch_MV_Gas1Flow__early_late_delta,G2_temporal_drift,gas_or_backside_flow,absolute_standardized_coefficient,0.0014326231627777271,-1,185,False
1,ridge,Stat3_Etch_MV_Gas1Flow__long_phase_mean,G3_bosch_phase,gas_or_backside_flow,absolute_standardized_coefficient,0.003947908977323182,-1,103,False
1,ridge,Stat3_Etch_MV_Gas1Flow__short_phase_mean,G3_bosch_phase,gas_or_backside_flow,absolute_standardized_coefficient,0.0012502074528048931,1,190,False
1,ridge,Stat3_Etch_MV_Gas1Flow__phase_difference,G3_bosch_phase,gas_or_backside_flow,absolute_standardized_coefficient,0.0020683914657989447,-1,162,False
1,ridge,Stat3_Etch_MV_Gas1Flow__cycle_mean_std,G4_cycle_behavior,gas_or_backside_flow,absolute_standardized_coefficient,0.0019908620591720235,1,164,False
1,ridge,Stat3_Etch_MV_Gas1Flow__cycle_mean_slope,G4_cycle_behavior,gas_or_backside_flow,absolute_standardized_coefficient,0.005354810818722742,1,75,False
1,ridge,Stat3_Etch_MV_Gas2Flow__active_mean,G1_level,gas_or_backside_flow,absolute_standardized_coefficient,0.00251005487726552,1,131,False
1,ridge,Stat3_Etch_MV_Gas2Flow__active_std,G1_level,gas_or_backside_flow,absolute_standardized_coefficient,0.008145746233268207,1,38,False
1,ridge,Stat3_Etch_MV_Gas2Flow__active_range,G1_level,gas_or_backside_flow,absolute_standardized_coefficient,0.007522167471273101,1,43,False
1,ridge,Stat3_Etch_MV_Gas2Flow__active_slope,G2_temporal_drift,gas_or_backside_flow,absolute_standardized_coefficient,0.0023165744821817017,1,140,False
1,ridge,Stat3_Etch_MV_Gas2Flow__early_late_delta,G2_temporal_drift,gas_or_backside_flow,absolute_standardized_coefficient,0.0024671245679715797,1,134,False
1,ridge,Stat3_Etch_MV_Gas2Flow__long_phase_mean,G3_bosch_phase,gas_or_backside_flow,absolute_standardized_coefficient,0.0025268913449348093,1,128,False
1,ridge,Stat3_Etch_MV_Gas2Flow__short_phase_mean,G3_bosch_phase,gas_or_backside_flow,absolute_standardized_coefficient,0.002461478488796512,1,135,False
1,ridge,Stat3_Etch_MV_Gas2Flow__phase_difference,G3_bosch_phase,gas_or_backside_flow,absolute_standardized_coefficient,0.0015602744183280117,1,180,False
1,ridge,Stat3_Etch_MV_Gas2Flow__cycle_mean_std,G4_cycle_behavior,gas_or_backside_flow,absolute_standardized_coefficient,0.009038901179462473,1,32,False
1,ridge,Stat3_Etch_MV_Gas2Flow__cycle_mean_slope,G4_cycle_behavior,gas_or_backside_flow,absolute_standardized_coefficient,0.002532293266022964,1,127,False
1,ridge,Stat3_Etch_MV_Gas4Flow__active_mean,G1_level,gas_or_backside_flow,absolute_standardized_coefficient,0.003563145121935154,-1,106,False
1,ridge,Stat3_Etch_MV_Gas4Flow__active_std,G1_level,gas_or_backside_flow,absolute_standardized_coefficient,0.0013840310150707237,-1,187,False
1,ridge,Stat3_Etch_MV_Gas4Flow__active_slope,G2_temporal_drift,gas_or_backside_flow,absolute_standardized_coefficient,0.0005403623414642386,1,219,False
1,ridge,Stat3_Etch_MV_Gas4Flow__early_late_delta,G2_temporal_drift,gas_or_backside_flow,absolute_standardized_coefficient,0.0022257774114808797,1,146,False
1,ridge,Stat3_Etch_MV_Gas4Flow__long_phase_mean,G3_bosch_phase,gas_or_backside_flow,absolute_standardized_coefficient,6.738508077892407e-05,-1,240,False
1,ridge,Stat3_Etch_MV_Gas4Flow__short_phase_mean,G3_bosch_phase,gas_or_backside_flow,absolute_standardized_coefficient,0.0007433732236186252,1,208,False
1,ridge,Stat3_Etch_MV_Gas4Flow__phase_difference,G3_bosch_phase,gas_or_backside_flow,absolute_standardized_coefficient,0.0009468339790491133,-1,197,False
1,ridge,Stat3_Etch_MV_Gas4Flow__cycle_mean_std,G4_cycle_behavior,gas_or_backside_flow,absolute_standardized_coefficient,0.006664228129333713,1,54,False
1,ridge,Stat3_Etch_MV_Gas4Flow__cycle_mean_slope,G4_cycle_behavior,gas_or_backside_flow,absolute_standardized_coefficient,0.003985649555427441,-1,101,False
1,ridge,Stat3_Etch_MV_Gas5Flow__active_mean,G1_level,gas_or_backside_flow,absolute_standardized_coefficient,0.0052671035786806195,1,78,False
1,ridge,Stat3_Etch_MV_Gas5Flow__active_std,G1_level,gas_or_backside_flow,absolute_standardized_coefficient,0.004615961888424082,-1,87,False
1,ridge,Stat3_Etch_MV_Gas5Flow__active_slope,G2_temporal_drift,gas_or_backside_flow,absolute_standardized_coefficient,0.0008447390039363891,-1,203,False
1,ridge,Stat3_Etch_MV_Gas5Flow__early_late_delta,G2_temporal_drift,gas_or_backside_flow,absolute_standardized_coefficient,0.002250207742669147,-1,144,False
1,ridge,Stat3_Etch_MV_Gas5Flow__long_phase_mean,G3_bosch_phase,gas_or_backside_flow,absolute_standardized_coefficient,0.000590823890047173,1,215,False
1,ridge,Stat3_Etch_MV_Gas5Flow__short_phase_mean,G3_bosch_phase,gas_or_backside_flow,absolute_standardized_coefficient,0.00032095255194324035,-1,231,False
1,ridge,Stat3_Etch_MV_Gas5Flow__phase_difference,G3_bosch_phase,gas_or_backside_flow,absolute_standardized_coefficient,0.0019271487221715904,1,165,False
1,ridge,Stat3_Etch_MV_Gas5Flow__cycle_mean_std,G4_cycle_behavior,gas_or_backside_flow,absolute_standardized_coefficient,0.006523489911444374,1,58,False
1,ridge,Stat3_Etch_MV_Gas5Flow__cycle_mean_slope,G4_cycle_behavior,gas_or_backside_flow,absolute_standardized_coefficient,0.004415103040354619,1,91,False
1,ridge,Stat3_Etch_MV_Gas7Flow__active_mean,G1_level,gas_or_backside_flow,absolute_standardized_coefficient,0.0008694964280253651,-1,202,False
1,ridge,Stat3_Etch_MV_Gas7Flow__active_std,G1_level,gas_or_backside_flow,absolute_standardized_coefficient,4.677711914647829e-05,1,241,False
1,ridge,Stat3_Etch_MV_Gas7Flow__active_range,G1_level,gas_or_backside_flow,absolute_standardized_coefficient,0.0018823191910648923,-1,168,False
1,ridge,Stat3_Etch_MV_Gas7Flow__active_slope,G2_temporal_drift,gas_or_backside_flow,absolute_standardized_coefficient,0.0034516164888700835,1,109,False
1,ridge,Stat3_Etch_MV_Gas7Flow__early_late_delta,G2_temporal_drift,gas_or_backside_flow,absolute_standardized_coefficient,0.003552515322688877,1,107,False
1,ridge,Stat3_Etch_MV_Gas7Flow__long_phase_mean,G3_bosch_phase,gas_or_backside_flow,absolute_standardized_coefficient,0.0008880724832919455,-1,200,False
1,ridge,Stat3_Etch_MV_Gas7Flow__short_phase_mean,G3_bosch_phase,gas_or_backside_flow,absolute_standardized_coefficient,0.0008128358536921036,-1,205,False
1,ridge,Stat3_Etch_MV_Gas7Flow__phase_difference,G3_bosch_phase,gas_or_backside_flow,absolute_standardized_coefficient,0.002123661025680841,-1,156,False
1,ridge,Stat3_Etch_MV_Gas7Flow__cycle_mean_std,G4_cycle_behavior,gas_or_backside_flow,absolute_standardized_coefficient,0.003036360476555445,-1,117,False
1,ridge,Stat3_Etch_MV_Gas7Flow__cycle_mean_slope,G4_cycle_behavior,gas_or_backside_flow,absolute_standardized_coefficient,0.0033563628879497054,1,112,False
1,ridge,Stat3_Etch_MV_Heater1Temp__active_mean,G1_level,heater_temperature,absolute_standardized_coefficient,0.0023878662904694395,-1,136,False
1,ridge,Stat3_Etch_MV_Heater1Temp__active_std,G1_level,heater_temperature,absolute_standardized_coefficient,0.0027481024833207685,-1,121,False
1,ridge,Stat3_Etch_MV_Heater1Temp__active_slope,G2_temporal_drift,heater_temperature,absolute_standardized_coefficient,0.0007781107520441688,-1,207,False
1,ridge,Stat3_Etch_MV_Heater1Temp__early_late_delta,G2_temporal_drift,heater_temperature,absolute_standardized_coefficient,0.004240310977136497,-1,94,False
1,ridge,Stat3_Etch_MV_Heater1Temp__long_phase_mean,G3_bosch_phase,heater_temperature,absolute_standardized_coefficient,0.0021074980860211283,-1,158,False
1,ridge,Stat3_Etch_MV_Heater1Temp__short_phase_mean,G3_bosch_phase,heater_temperature,absolute_standardized_coefficient,0.0025190654926343604,-1,129,False
1,ridge,Stat3_Etch_MV_Heater1Temp__phase_difference,G3_bosch_phase,heater_temperature,absolute_standardized_coefficient,0.0007345991540691929,1,209,False
1,ridge,Stat3_Etch_MV_Heater1Temp__cycle_mean_std,G4_cycle_behavior,heater_temperature,absolute_standardized_coefficient,0.0061210308599263736,1,62,False
1,ridge,Stat3_Etch_MV_Heater1Temp__cycle_mean_slope,G4_cycle_behavior,heater_temperature,absolute_standardized_coefficient,0.001317637411249037,-1,188,False
1,ridge,Stat3_Etch_MV_Heater2Temp__active_mean,G1_level,heater_temperature,absolute_standardized_coefficient,0.006072635942952735,1,64,False
1,ridge,Stat3_Etch_MV_Heater2Temp__active_std,G1_level,heater_temperature,absolute_standardized_coefficient,0.009745868498724074,-1,27,False
1,ridge,Stat3_Etch_MV_Heater2Temp__active_range,G1_level,heater_temperature,absolute_standardized_coefficient,0.007599545925805102,-1,41,False
1,ridge,Stat3_Etch_MV_Heater2Temp__active_slope,G2_temporal_drift,heater_temperature,absolute_standardized_coefficient,0.0023770743001806463,-1,138,False
1,ridge,Stat3_Etch_MV_Heater2Temp__early_late_delta,G2_temporal_drift,heater_temperature,absolute_standardized_coefficient,0.0041996633417126766,-1,95,False
1,ridge,Stat3_Etch_MV_Heater2Temp__long_phase_mean,G3_bosch_phase,heater_temperature,absolute_standardized_coefficient,0.006079464127850513,1,63,False
1,ridge,Stat3_Etch_MV_Heater2Temp__short_phase_mean,G3_bosch_phase,heater_temperature,absolute_standardized_coefficient,0.006052850664489548,1,65,False
1,ridge,Stat3_Etch_MV_Heater2Temp__phase_difference,G3_bosch_phase,heater_temperature,absolute_standardized_coefficient,0.002142729308635353,1,152,False
1,ridge,Stat3_Etch_MV_Heater2Temp__cycle_mean_std,G4_cycle_behavior,heater_temperature,absolute_standardized_coefficient,0.009824152873633108,-1,26,False
1,ridge,Stat3_Etch_MV_Heater2Temp__cycle_mean_slope,G4_cycle_behavior,heater_temperature,absolute_standardized_coefficient,0.0023063763920748858,-1,141,False
1,ridge,Stat3_Etch_MV_Heater3Temp__active_mean,G1_level,heater_temperature,absolute_standardized_coefficient,0.0017191541646666801,-1,174,False
1,ridge,Stat3_Etch_MV_Heater3Temp__active_std,G1_level,heater_temperature,absolute_standardized_coefficient,0.011216592144862356,1,21,False
1,ridge,Stat3_Etch_MV_Heater3Temp__active_range,G1_level,heater_temperature,absolute_standardized_coefficient,0.00984562806885765,1,25,False
1,ridge,Stat3_Etch_MV_Heater3Temp__active_slope,G2_temporal_drift,heater_temperature,absolute_standardized_coefficient,0.000433891146132698,-1,225,False
1,ridge,Stat3_Etch_MV_Heater3Temp__early_late_delta,G2_temporal_drift,heater_temperature,absolute_standardized_coefficient,0.0016787214244609442,-1,176,False
1,ridge,Stat3_Etch_MV_Heater3Temp__long_phase_mean,G3_bosch_phase,heater_temperature,absolute_standardized_coefficient,0.0016690591649662575,-1,178,False
1,ridge,Stat3_Etch_MV_Heater3Temp__short_phase_mean,G3_bosch_phase,heater_temperature,absolute_standardized_coefficient,0.0018601337691202926,-1,169,False
1,ridge,Stat3_Etch_MV_Heater3Temp__phase_difference,G3_bosch_phase,heater_temperature,absolute_standardized_coefficient,0.001478048734224665,1,183,False
1,ridge,Stat3_Etch_MV_Heater3Temp__cycle_mean_std,G4_cycle_behavior,heater_temperature,absolute_standardized_coefficient,0.009698168952340191,1,28,False
1,ridge,Stat3_Etch_MV_Heater3Temp__cycle_mean_slope,G4_cycle_behavior,heater_temperature,absolute_standardized_coefficient,0.00040597474829440054,-1,227,False
1,ridge,Stat3_Etch_MV_Heater4Temp__active_mean,G1_level,heater_temperature,absolute_standardized_coefficient,0.0005930121412656881,-1,214,False
1,ridge,Stat3_Etch_MV_Heater4Temp__active_std,G1_level,heater_temperature,absolute_standardized_coefficient,0.007260241294392041,1,46,False
1,ridge,Stat3_Etch_MV_Heater4Temp__active_range,G1_level,heater_temperature,absolute_standardized_coefficient,0.0014055523819202344,-1,186,False
1,ridge,Stat3_Etch_MV_Heater4Temp__active_slope,G2_temporal_drift,heater_temperature,absolute_standardized_coefficient,0.0008852284177490689,-1,201,False
1,ridge,Stat3_Etch_MV_Heater4Temp__early_late_delta,G2_temporal_drift,heater_temperature,absolute_standardized_coefficient,0.00044771580923548093,1,224,False
1,ridge,Stat3_Etch_MV_Heater4Temp__long_phase_mean,G3_bosch_phase,heater_temperature,absolute_standardized_coefficient,0.0005991272267349796,-1,213,False
1,ridge,Stat3_Etch_MV_Heater4Temp__short_phase_mean,G3_bosch_phase,heater_temperature,absolute_standardized_coefficient,0.0005761877270472396,-1,217,False
1,ridge,Stat3_Etch_MV_Heater4Temp__phase_difference,G3_bosch_phase,heater_temperature,absolute_standardized_coefficient,0.00162795751451421,-1,179,False
1,ridge,Stat3_Etch_MV_Heater4Temp__cycle_mean_std,G4_cycle_behavior,heater_temperature,absolute_standardized_coefficient,0.006637517865161649,1,56,False
1,ridge,Stat3_Etch_MV_Heater4Temp__cycle_mean_slope,G4_cycle_behavior,heater_temperature,absolute_standardized_coefficient,0.0003704244065162655,-1,229,False
1,ridge,Stat3_Etch_MV_HeliumBPFlow__active_mean,G1_level,gas_or_backside_flow,absolute_standardized_coefficient,0.002517167465389085,1,130,False
1,ridge,Stat3_Etch_MV_HeliumBPFlow__active_std,G1_level,gas_or_backside_flow,absolute_standardized_coefficient,0.0006128340216345949,-1,212,False
1,ridge,Stat3_Etch_MV_HeliumBPFlow__active_range,G1_level,gas_or_backside_flow,absolute_standardized_coefficient,0.00022438656105094055,-1,233,False
1,ridge,Stat3_Etch_MV_HeliumBPFlow__active_slope,G2_temporal_drift,gas_or_backside_flow,absolute_standardized_coefficient,0.002266364036757556,1,143,False
