experiment_key,test_lot,calibration_lot,nominal_coverage,X,Y,observed,predicted,absolute_error,point_half_width,point_covered,simultaneous_half_width,simultaneous_map_covered
2024-08-21_04,9,8,0.9,38000.0,-76000.0,46.1995,46.096461921297525,0.10303807870247539,0.8029058952289247,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,57000.0,-76000.0,51.6573,51.4993651553753,0.1579348446246982,0.8884697337302612,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,-76000.0,-57000.0,51.7822,51.43732144351003,0.3448785564899737,1.152599429892227,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,-57000.0,-57000.0,44.8045,44.63520169674215,0.16929830325784678,0.8963044946795904,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,-38000.0,-57000.0,43.0574,42.92969760779264,0.12770239220736102,0.8068653520157767,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,-19000.0,-57000.0,42.6529,42.551228433166095,0.10167156683390743,0.7570708808638145,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,0.0,-57000.0,42.5812,42.4930693693756,0.08813063062440563,0.7296274354657513,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,19000.0,-57000.0,42.5793,42.51197906113386,0.06732093886614621,0.7176749366573318,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,38000.0,-57000.0,42.8751,42.818022434674035,0.05707756532596875,0.71681119353714,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,57000.0,-57000.0,44.4969,44.428182739258325,0.06871726074167128,0.745305558472424,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,76000.0,-57000.0,51.2699,51.10465562513256,0.16524437486744148,0.8466482500150008,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,-76000.0,-38000.0,45.752,45.23755515590163,0.5144448440983709,0.9891313267750661,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,-57000.0,-38000.0,42.6562,42.52428079471797,0.13191920528203127,0.8361464231067401,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,-38000.0,-38000.0,42.1964,42.0932773421312,0.10312265786879493,0.763094978607171,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,-19000.0,-38000.0,42.3102,42.234209124849315,0.07599087515068703,0.7334593348219443,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,0.0,-38000.0,42.3805,42.32347953689491,0.0570204631050899,0.7078432943215773,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,19000.0,-38000.0,42.247,42.19807417304178,0.04892582695821801,0.6880201681660836,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,38000.0,-38000.0,42.0558,42.01300207816946,0.042797921830540986,0.6906524726327845,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,57000.0,-38000.0,42.4272,42.380929811110555,0.04627018888944434,0.7079755983947749,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,76000.0,-38000.0,45.3159,45.24917496614424,0.06672503385576078,0.7920276038809746,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,-95000.0,-19000.0,50.9205,50.53313108706872,0.3873689129312794,1.0478290191027497,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,-76000.0,-19000.0,43.5965,43.419159058785894,0.17734094121410493,0.9187549327313249,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,-57000.0,-19000.0,41.9009,41.784076503949514,0.11682349605048614,0.8131974632706687,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,-38000.0,-19000.0,41.9795,41.88705473735743,0.09244526264257047,0.7642637492453375,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,-19000.0,-19000.0,42.3281,42.26513733545946,0.06296266454054233,0.7214116896342588,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,0.0,-19000.0,42.4731,42.41718451086363,0.055915489136374674,0.6947427297151023,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,19000.0,-19000.0,42.2666,42.22766135831276,0.03893864168723837,0.6854392564775296,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,38000.0,-19000.0,41.8431,41.81055321920076,0.032546780799236785,0.6822096460489675,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,57000.0,-19000.0,41.6988,41.666701865406985,0.03209813459301358,0.6996753406800451,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,76000.0,-19000.0,43.2503,43.19361357748403,0.056686422515973334,0.7562753411410981,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,95000.0,-19000.0,51.2695,50.88483639286667,0.3846636071333336,0.6679627115376263,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,-95000.0,0.0,50.9268,50.563383386084794,0.36341661391520574,1.1096319207648193,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,-76000.0,0.0,42.8698,42.69430645748884,0.17549354251115545,0.9116567608272845,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,-57000.0,0.0,41.5297,41.41515664035706,0.11454335964293705,0.8119875592331454,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,-38000.0,0.0,41.7228,41.65512166754306,0.06767833245694277,0.7560148970045688,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,-19000.0,0.0,42.1798,42.11138453356267,0.06841546643732954,0.7154182027867364,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,0.0,0.0,42.366,42.31020095904018,0.055799040959819024,0.6901101838680219,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,19000.0,0.0,42.1111,42.06832053369973,0.04277946630026719,0.6809316469672737,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,38000.0,0.0,41.6104,41.57298767463698,0.03741232536302164,0.6757339808907403,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,57000.0,0.0,41.3355,41.289933961044035,0.045566038955968224,0.6943965440773212,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,76000.0,0.0,42.5394,42.47692778532774,0.06247221467226183,0.7517761688345033,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,95000.0,0.0,50.2761,50.104435534826116,0.17166446517388323,0.9232885620472473,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,-95000.0,19000.0,50.2384,49.791422430154135,0.44697756984586334,1.0234921128718781,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,-76000.0,19000.0,43.0084,42.81799263513335,0.1904073648666511,0.9367578859886407,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,-57000.0,19000.0,41.3032,41.179216994409494,0.12398300559050313,0.8299714052897613,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,-38000.0,19000.0,41.3705,41.28682172406083,0.08367827593917099,0.7687619792919094,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,-19000.0,19000.0,41.7157,41.64540604663206,0.07029395336793698,0.7324610334789909,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,0.0,19000.0,41.8711,41.815257161332006,0.05584283866799211,0.7086326348452872,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,19000.0,19000.0,41.6372,41.591705722002985,0.04549427799701533,0.6974702669871604,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,38000.0,19000.0,41.2154,41.173157139345314,0.04224286065468874,0.6937229980774688,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,57000.0,19000.0,41.0938,41.03951747125664,0.05428252874336437,0.7120632379748315,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,76000.0,19000.0,42.661,42.57400745217624,0.08699254782376187,0.7799673439766082,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,95000.0,19000.0,50.654,50.426853860311475,0.2271461396885286,0.9503925238936262,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,-76000.0,38000.0,44.5736,44.33546617890501,0.2381338210949906,1.0024080369773998,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,-57000.0,38000.0,41.43,41.27678976511592,0.15321023488407803,0.8654292987275483,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,-38000.0,38000.0,40.9514,40.83679626193302,0.11460373806698243,0.7967895049714997,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,-19000.0,38000.0,41.0503,40.95628391290407,0.09401608709593035,0.7478334853315047,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,0.0,38000.0,41.135,41.07034813521807,0.06465186478192919,0.7380311035246905,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,19000.0,38000.0,40.9815,40.918674121716656,0.0628258782833413,0.715408364921359,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,38000.0,38000.0,40.7939,40.731514748638006,0.06238525136199513,0.7199969836596125,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,57000.0,38000.0,41.1962,41.116022943673016,0.08017705632698124,0.7391572667424455,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,76000.0,38000.0,44.164,44.026435528893415,0.13756447110658598,0.8299773368009156,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,-76000.0,57000.0,50.0349,49.649168949257934,0.3857310507420664,1.1091307469394849,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,-57000.0,57000.0,42.912,42.695079772872205,0.2169202271277939,0.9513435905549557,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,-38000.0,57000.0,41.097,40.946533005926824,0.15046699407317732,0.853551818587917,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,-19000.0,57000.0,40.687,40.55943763352975,0.12756236647025077,0.7970466513116747,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,0.0,57000.0,40.6105,40.51078528242612,0.09971471757388173,0.7810384267792685,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,19000.0,57000.0,40.6105,40.52186443592339,0.08863556407661122,0.7631766760936642,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,38000.0,57000.0,40.9308,40.83189891104112,0.0989010889588755,0.7716883298726458,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,57000.0,57000.0,42.5937,42.45895707416104,0.13474292583895675,0.8036247994851067,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,76000.0,57000.0,49.4998,49.21956265256767,0.2802373474323332,0.8421004189798467,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,-57000.0,76000.0,49.5655,49.205796837865385,0.35970316213461473,1.1174566349660253,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,-38000.0,76000.0,43.8413,43.60205527623525,0.2392447237647488,0.981085061322041,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,-19000.0,76000.0,42.0114,41.81783759284481,0.19356240715519135,0.8934451033042734,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,0.0,76000.0,41.5498,41.381035259093345,0.16876474090665283,0.8578437699353998,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,19000.0,76000.0,41.9259,41.752567543493704,0.17333245650629436,0.8617446903401316,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,38000.0,76000.0,43.6128,43.42235318558838,0.19044681441162226,0.8833086327662087,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,57000.0,76000.0,49.1923,48.81275228463141,0.3795477153685951,0.9520888609417,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,-19000.0,95000.0,48.4783,48.219896258452735,0.2584037415472622,1.1310956074108205,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,0.0,95000.0,48.9446,48.57291216924793,0.371687830752073,1.0364316063444008,True,1.152599429892227,True
2024-08-21_04,9,8,0.9,19000.0,95000.0,48.7225,48.43501349157623,0.2874865084237683,1.0839417175484343,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,-19000.0,-95000.0,52.031,51.69688810139435,0.3341118986056486,1.006776733692341,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,0.0,-95000.0,51.884,51.655123754982284,0.22887624501771597,0.9478275754823926,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,19000.0,-95000.0,52.1037,51.785713184950026,0.31798681504997717,0.9567756605030269,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,-57000.0,-76000.0,51.7851,51.47511624224652,0.30998375775347853,1.0068015420390353,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,-38000.0,-76000.0,46.2376,46.05086992572687,0.18673007427312882,0.8905231349544991,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,-19000.0,-76000.0,44.4923,44.347785412102624,0.14451458789737615,0.8229936054224964,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,0.0,-76000.0,44.0633,43.939134065249945,0.124165934750053,0.7819508594256277,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,19000.0,-76000.0,44.402,44.297265021924616,0.10473497807538479,0.7728498583712096,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,38000.0,-76000.0,46.0126,45.9139649515473,0.09863504845269944,0.8029058952289247,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,57000.0,-76000.0,51.4169,51.2864718074903,0.13042819250969728,0.8884697337302612,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,-76000.0,-57000.0,51.484,51.15769985948847,0.32630014051153466,1.152599429892227,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,-57000.0,-57000.0,44.6084,44.42367622415115,0.1847237758488518,0.8963044946795904,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,-38000.0,-57000.0,42.8818,42.74258027462116,0.13921972537883676,0.8068653520157767,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,-19000.0,-57000.0,42.4868,42.37570938680117,0.11109061319883295,0.7570708808638145,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,0.0,-57000.0,42.4154,42.32314932023554,0.09225067976446155,0.7296274354657513,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,19000.0,-57000.0,42.4162,42.346635083558986,0.06956491644101703,0.7176749366573318,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,38000.0,-57000.0,42.7138,42.65203624149454,0.06176375850545668,0.71681119353714,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,57000.0,-57000.0,44.316,44.254188257668844,0.061811742331158825,0.745305558472424,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,76000.0,-57000.0,51.0596,50.88687990436481,0.1727200956351922,0.8466482500150008,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,-76000.0,-38000.0,45.5243,44.782905471054065,0.741394528945932,0.9891313267750661,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,-57000.0,-38000.0,42.4708,42.327814598522885,0.14298540147711236,0.8361464231067401,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,-38000.0,-38000.0,42.0317,41.913820209439,0.11787979056099829,0.763094978607171,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,-19000.0,-38000.0,42.1483,42.06386317007901,0.084436829920989,0.7334593348219443,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,0.0,-38000.0,42.2337,42.157151696071026,0.07654830392897338,0.7078432943215773,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,19000.0,-38000.0,42.0983,42.03614659621833,0.06215340378167156,0.6880201681660836,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,38000.0,-38000.0,41.8944,41.85171867141219,0.042681328587804046,0.6906524726327845,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,57000.0,-38000.0,42.2592,42.215190303797094,0.04400969620290596,0.7079755983947749,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,76000.0,-38000.0,45.1358,45.06803835957238,0.06776164042762645,0.7920276038809746,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,-95000.0,-19000.0,50.6611,50.29319832956403,0.36790167043596966,1.0478290191027497,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,-76000.0,-19000.0,43.3815,43.19814432941378,0.1833556705862236,0.9187549327313249,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,-57000.0,-19000.0,41.726,41.59296496321084,0.13303503678915973,0.8131974632706687,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,-38000.0,-19000.0,41.8173,41.71040892344748,0.10689107655252172,0.7642637492453375,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,-19000.0,-19000.0,42.1711,42.09642831358101,0.07467168641899491,0.7214116896342588,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,0.0,-19000.0,42.3205,42.25107643182956,0.0694235681704427,0.6947427297151023,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,19000.0,-19000.0,42.1133,42.06592661300864,0.04737338699136018,0.6854392564775296,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,38000.0,-19000.0,41.6862,41.650416290186186,0.0357837098138134,0.6822096460489675,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,57000.0,-19000.0,41.5395,41.50295637226697,0.036543627733024664,0.6996753406800451,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,76000.0,-19000.0,43.0741,43.0175771556533,0.05652284434670207,0.7562753411410981,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,95000.0,-19000.0,51.0116,50.677321860837374,0.3342781391626275,0.6679627115376263,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,-95000.0,0.0,50.628,50.259687762983184,0.36831223701681637,1.1096319207648193,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,-76000.0,0.0,42.6595,42.47612962070638,0.18337037929362054,0.9116567608272845,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,-57000.0,0.0,41.3526,41.224541418366854,0.1280585816331481,0.8119875592331454,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,-38000.0,0.0,41.6,41.477552166821084,0.12244783317891716,0.7560148970045688,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,-19000.0,0.0,42.0246,41.941050475897356,0.0835495241026436,0.7154182027867364,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,0.0,0.0,42.2104,42.14247382060612,0.06792617939387924,0.6901101838680219,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,19000.0,0.0,41.9593,41.90598648978935,0.053313510210649895,0.6809316469672737,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,38000.0,0.0,41.4506,41.410987947993064,0.039612052006937404,0.6757339808907403,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,57000.0,0.0,41.1651,41.12447007736335,0.040629922636654214,0.6943965440773212,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,76000.0,0.0,42.3585,42.298815132224895,0.05968486777510407,0.7517761688345033,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,95000.0,0.0,50.0339,49.874748572881934,0.1591514271180685,0.9232885620472473,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,-95000.0,19000.0,49.925,49.56114808027219,0.36385191972780717,1.0234921128718781,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,-76000.0,19000.0,42.7872,42.59239666534417,0.19480333465583044,0.9367578859886407,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,-57000.0,19000.0,41.1113,40.98398160915924,0.12731839084076313,0.8299714052897613,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,-38000.0,19000.0,41.2059,41.105262467510336,0.10063753248966378,0.7687619792919094,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,-19000.0,19000.0,41.5472,41.47102879795206,0.07617120204793792,0.7324610334789909,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,0.0,19000.0,41.7126,41.645396517759664,0.06720348224033756,0.7086326348452872,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,19000.0,19000.0,41.4803,41.42580887094448,0.05449112905552056,0.6974702669871604,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,38000.0,19000.0,41.0633,41.00632430487401,0.05697569512598477,0.6937229980774688,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,57000.0,19000.0,40.9244,40.868743156118896,0.0556568438811027,0.7120632379748315,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,76000.0,19000.0,42.4769,42.38977280843651,0.08712719156348925,0.7799673439766082,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,95000.0,19000.0,50.3911,50.145822038874165,0.24527796112583644,0.9503925238936262,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,-76000.0,38000.0,44.3325,44.08744611095497,0.24505388904503178,1.0024080369773998,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,-57000.0,38000.0,41.2282,41.069769210365116,0.15843078963488466,0.8654292987275483,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,-38000.0,38000.0,40.7633,40.64743088131531,0.1158691186846923,0.7967895049714997,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,-19000.0,38000.0,40.8805,40.77493373297558,0.10556626702441463,0.7478334853315047,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,0.0,38000.0,40.9753,40.89508764813435,0.08021235186564724,0.7380311035246905,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,19000.0,38000.0,40.8131,40.74575031386413,0.06734968613587,0.715408364921359,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,38000.0,38000.0,40.6211,40.5582687180238,0.06283128197620158,0.7199969836596125,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,57000.0,38000.0,41.0107,40.937201143311775,0.07349885668822509,0.7391572667424455,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,76000.0,38000.0,43.959,43.830633800163014,0.12836619983698938,0.8299773368009156,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,-76000.0,57000.0,49.7205,49.337048440231406,0.383451559768595,1.1091307469394849,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,-57000.0,57000.0,42.6839,42.461932599982326,0.22196740001767523,0.9513435905549557,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,-38000.0,57000.0,40.8957,40.741685136056056,0.15401486394394226,0.853551818587917,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,-19000.0,57000.0,40.4922,40.36689616111944,0.12530383888055496,0.7970466513116747,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,0.0,57000.0,40.4234,40.32569237940924,0.09770762059076077,0.7810384267792685,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,19000.0,57000.0,40.4272,40.3385271785615,0.0886728214385002,0.7631766760936642,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,38000.0,57000.0,40.7406,40.64534139648176,0.09525860351823923,0.7716883298726458,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,57000.0,57000.0,42.388,42.26126662708804,0.12673337291195708,0.8036247994851067,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,76000.0,57000.0,49.2288,48.97046663702598,0.258333362974021,0.8421004189798467,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,-57000.0,76000.0,49.2528,48.8963390311605,0.3564609688394995,1.1174566349660253,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,-38000.0,76000.0,43.6032,43.3600137530079,0.2431862469921029,0.981085061322041,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,-19000.0,76000.0,41.7877,41.59854071868639,0.18915928131361426,0.8934451033042734,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,0.0,76000.0,41.3222,41.17202308874474,0.1501769112552651,0.8578437699353998,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,19000.0,76000.0,41.7046,41.544800674659776,0.15979932534022367,0.8617446903401316,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,38000.0,76000.0,43.3825,43.20726546865342,0.1752345313465824,0.8833086327662087,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,57000.0,76000.0,48.7271,48.54862458327039,0.17847541672961142,0.9520888609417,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,-19000.0,95000.0,48.1706,47.953493700054814,0.21710629994518627,1.1310956074108205,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,0.0,95000.0,48.6705,48.28283149595,0.38766850404999786,1.0364316063444008,True,1.152599429892227,True
2024-08-21_05,9,8,0.9,19000.0,95000.0,48.5165,48.15456458579719,0.3619354142028115,1.0839417175484343,True,1.152599429892227,True
2024-08-21_06,9,8,0.9,-19000.0,-95000.0,51.5066,51.36808852476777,0.13851147523222807,1.006776733692341,True,1.152599429892227,True
2024-08-21_06,9,8,0.9,0.0,-95000.0,51.3628,51.36057324970469,0.002226750295307056,0.9478275754823926,True,1.152599429892227,True
2024-08-21_06,9,8,0.9,19000.0,-95000.0,51.6087,51.45219116375736,0.15650883624263656,0.9567756605030269,True,1.152599429892227,True
2024-08-21_06,9,8,0.9,-57000.0,-76000.0,51.2351,51.14766432023485,0.0874356797651501,1.0068015420390353,True,1.152599429892227,True
2024-08-21_06,9,8,0.9,-38000.0,-76000.0,45.7696,45.78502893324511,0.01542893324511141,0.8905231349544991,True,1.152599429892227,True
2024-08-21_06,9,8,0.9,-19000.0,-76000.0,44.0534,44.10387437893472,0.05047437893471596,0.8229936054224964,True,1.152599429892227,True
2024-08-21_06,9,8,0.9,0.0,-76000.0,43.6279,43.70505955159859,0.07715955159859078,0.7819508594256277,True,1.152599429892227,True
2024-08-21_06,9,8,0.9,19000.0,-76000.0,43.9608,44.067197247993015,0.10639724799301575,0.7728498583712096,True,1.152599429892227,True
2024-08-21_06,9,8,0.9,38000.0,-76000.0,45.5589,45.677790440410725,0.11889044041072339,0.8029058952289247,True,1.152599429892227,True
2024-08-21_06,9,8,0.9,57000.0,-76000.0,50.9311,51.0165717352388,0.08547173523879792,0.8884697337302612,True,1.152599429892227,True
2024-08-21_06,9,8,0.9,-76000.0,-57000.0,50.9515,50.813763097867756,0.13773690213224654,1.152599429892227,True,1.152599429892227,True
2024-08-21_06,9,8,0.9,-57000.0,-57000.0,44.1578,44.155293844620175,0.00250615537982668,0.8963044946795904,True,1.152599429892227,True
2024-08-21_06,9,8,0.9,-38000.0,-57000.0,42.4575,42.501279351770485,0.04377935177048187,0.8068653520157767,True,1.152599429892227,True
2024-08-21_06,9,8,0.9,-19000.0,-57000.0,42.0787,42.147277060623026,0.06857706062302782,0.7570708808638145,True,1.152599429892227,True
2024-08-21_06,9,8,0.9,0.0,-57000.0,42.0203,42.10092922507559,0.08062922507559023,0.7296274354657513,True,1.152599429892227,True
2024-08-21_06,9,8,0.9,19000.0,-57000.0,42.019,42.12949225716289,0.11049225716288902,0.7176749366573318,True,1.152599429892227,True
2024-08-21_06,9,8,0.9,38000.0,-57000.0,42.313,42.434180860414244,0.12118086041424192,0.71681119353714,True,1.152599429892227,True
2024-08-21_06,9,8,0.9,57000.0,-57000.0,43.8957,44.0274474752095,0.13174747520950092,0.745305558472424,True,1.152599429892227,True
2024-08-21_06,9,8,0.9,76000.0,-57000.0,50.5316,50.61156271418194,0.07996271418194567,0.8466482500150008,True,1.152599429892227,True
2024-08-21_06,9,8,0.9,-76000.0,-38000.0,45.0511,44.244770542630015,0.8063294573699835,0.9891313267750661,True,1.152599429892227,True
2024-08-21_06,9,8,0.9,-57000.0,-38000.0,42.0468,42.07614087237769,0.029340872377694893,0.8361464231067401,True,1.152599429892227,True
2024-08-21_06,9,8,0.9,-38000.0,-38000.0,41.6253,41.68101847548084,0.055718475480837526,0.763094978607171,True,1.152599429892227,True
2024-08-21_06,9,8,0.9,-19000.0,-38000.0,41.7548,41.84117052169912,0.08637052169911641,0.7334593348219443,True,1.152599429892227,True
2024-08-21_06,9,8,0.9,0.0,-38000.0,41.838,41.938917248167066,0.1009172481670646,0.7078432943215773,True,1.152599429892227,True
2024-08-21_06,9,8,0.9,19000.0,-38000.0,41.7103,41.8227943540762,0.11249435407620467,0.6880201681660836,True,1.152599429892227,True
2024-08-21_06,9,8,0.9,38000.0,-38000.0,41.5228,41.63908115247949,0.11628115247949466,0.6906524726327845,True,1.152599429892227,True
2024-08-21_06,9,8,0.9,57000.0,-38000.0,41.8679,41.99760862701189,0.1297086270118939,0.7079755983947749,True,1.152599429892227,True
